scrape_date,username,tweet,url,likes_count,retweets_count,replies_count,compound,neg,neu,pos
2022-06-03,rudyocho,@Fee_Da_Goblin @AurumNicholas @nvpxo You and your NBA tweets 😂😂😂 you idolize multiple men bro chill.  https://t.co/MoRSn1trH7,https://twitter.com/RudyOcho/status/1532676181534728192,0,0,1,0,0,1,0
2022-06-03,stephenrstone,@stairway2sevenx @CfbhoopsA @StoolGreenie Lol ok dude. Forget who made the shots because that’s clearly messing with your thought process here. Up 8 with 3 minutes left against the greatest shooter in NBA history is no over lol. Don’t use hindsight to make your point. Hitting 2 threes to go up 14 and end it is huge,https://twitter.com/StephenRStone/status/1532674156206211077,0,0,2,0.9169,0.062,0.681,0.257
2022-06-03,davidverstraen,Basketball = therapy 🫶🏽 my love for this sport is off the charts ❤️ #mentalhealt #basketball #BasketballWives #shooter #athlete #belgium #nba #NBAFinals  https://t.co/LeBkezAslT,https://twitter.com/DavidVerstraen/status/1532669532409577472,0,0,0,0.6369,0,0.833,0.167
2022-06-03,dberri220,@NBA @celtics CHAMPS BABY,https://twitter.com/dberri220/status/1532657662034251776,0,0,0,0.5473,0,0.459,0.541
2022-06-03,dberri220,@NBA CHAMPS BABY,https://twitter.com/dberri220/status/1532657583433011200,0,0,0,0.4215,0,0.417,0.583
2022-06-03,ddawg71375067,@MarkJonesESPN @Paul__Jones @NBA Way to go Mark Jones repping the 6ix.  Come a long way since those Sports Desk days.  But you have doing a great job at ESPN for years and the hard work paid off for you. Just like your bro does on Raptors broadcast.  Are you guys the 1st sibblings to call NBA Finals?,https://twitter.com/DDawg71375067/status/1532666264044314624,0,0,0,0.8519,0.026,0.832,0.142
2022-06-03,poshkid9,@Tobycart1 You fw NBA Youngboy?,https://twitter.com/Poshkid9/status/1532676991735975938,0,0,0,0,0,1,0
2022-06-03,poststar,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/VOJNtNWHQV",https://twitter.com/poststar/status/1532671204036907008,0,0,0,0,0,1,0
2022-06-03,praiseojeme45,@NBA @jaytatum0 @celtics Play,https://twitter.com/PraiseOjeme45/status/1532666003875942400,0,0,0,0.34,0,0.556,0.444
2022-06-03,prespolo,@MontePooleNBCS The dubs got dubbed. Simple as that. Boston did to our guys what we’ve been doing to the nba since 2015. Huge run of made 3’s. My Lord it was unstoppable.,https://twitter.com/PresPolo/status/1532667856118198272,0,0,0,0.128,0.053,0.88,0.067
2022-06-03,pressededdie,"@Mazing_beats_ @Southsideguapo @RealSkipBayless But did you see 2016, that masterpiece that shattered a never done before NBA record, thought so. #Hatersdontremember",https://twitter.com/pressededdie/status/1532652738265366528,0,0,0,0.3612,0.149,0.647,0.203
2022-06-03,presshubu,NBA Finals Warriors vs.  #Celtics #Game 1 Live Stream: Where To Watch The 2022 NBA Finals Live Online  https://t.co/p5LvGzHCkj,https://twitter.com/PresshubU/status/1532673888592834562,0,0,0,0,0,1,0
2022-06-03,p_r_o_j_e_c_t__,Hustle review – Adam Sandler brings his A-game to Netflix’s glorified NBA advert  https://t.co/a7WTgMBR8y,https://twitter.com/P_R_O_J_E_C_T__/status/1532662565435678720,0,0,0,0.5106,0,0.784,0.216
2022-06-03,kobbyasante10,Staying awake from 1:15 AM GMT TO 3AM GMT to wake the NBA finals ain't easy,https://twitter.com/KobbyAsante10/status/1532666980683108353,0,0,0,-0.3412,0.138,0.862,0
2022-06-03,kobe_denzel,"And no I'm not rooting for anyone!! I admire the respect Tatum has shown Kobe 💜💛 but I'm not rooting for the Celtics. I also couldn't care less about the Warriors. I'ma just chill, watch and may the best team win #NBAFinals #NBA",https://twitter.com/Kobe_Denzel/status/1532662373034647559,0,0,0,0.9125,0.09,0.628,0.281
2022-06-03,koyeadesanya,"skip, shannon &amp; stephen are the reason why i keep up to date with basketball. I love the post match &amp; player analyses. I can’t watch all the basketball matches because of the time difference 🇬🇧, but dare i say it, the analysis can sometimes be better than the matches! #nba",https://twitter.com/KoyeAdesanya/status/1532657752337702912,0,0,0,0.7745,0,0.87,0.13
2022-06-03,krispykremepie9,@Southsideguapo @RealSkipBayless Casual take. Lebron literally had an 8 points total nba finals game against JJ Barea and the mavs. This was prime lebron on the Miami super team too.,https://twitter.com/KrispyKremepie9/status/1532675761378799617,0,0,0,0.8143,0,0.755,0.245
2022-06-03,kristyj75,"@Dame_Lillard looking so confused…if it makes you feel any better Dame, we’ve been watching the game for 100 years and we’re still confused…#afl #nba #whatrules",https://twitter.com/kristyj75/status/1532670828412026880,0,0,0,0.4404,0,0.892,0.108
2022-06-03,kylanfizzy,"Dunks make you look 12 years old unless you’re a professional nba player and cargos make you look like a builder, stop this Trent",https://twitter.com/kylanfizzy/status/1532657776844996608,0,0,0,0.0772,0.089,0.81,0.101
2022-06-03,lacrossetribune,"Jaylen Brown fueled the late charge and scored 24 points, Al Horford hit six 3-pointers, and the Celtics rode the most lopsided fourth quarter in NBA Finals history to a 120-108 victory over the Warriors in Game 1 on Thursday…  https://t.co/6Vw0nffOh1",https://twitter.com/LaCrosseTribune/status/1532677255800967170,0,0,0,0,0,1,0
2022-06-03,laidbacksommeli,"@GoatMan3hunna Yeah in the NBA finals, no game 7. But in other series, the Bulls had to go thru game 7 occasionally, for example Rik Smits and Mark Jackson took the Bulls there in 1998:  https://t.co/ZaNE1cONJt",https://twitter.com/laidbacksommeli/status/1532665748107235328,0,0,0,0,0.044,0.912,0.044
2022-06-03,lalitsingh89,Only #StephCurry can make a lazy ass Indian to wake up at 6 am in the morning to watch NBA. #GSWvsBOS,https://twitter.com/Lalitsingh89/status/1532677110090780673,0,0,0,-0.7184,0.261,0.739,0
2022-06-03,landshoward,Play for your chance to win a trip to the 2023 NBA All-Star! #Sweepstakes Rules:        https://t.co/iFUlxBzI7M,https://twitter.com/landshoward/status/1532657162392051712,0,0,0,0.8172,0,0.586,0.414
2022-06-03,latinillionaire,@TheFrankIsola #BadActors in last nights #NBAFinals2022 There has2B some1 thats brave enough2write a book N call sports out &amp; last night @nba needed2B called out! U reporters must C it! The way they @warriors held back &amp; let @Vegas &amp; others $tretch the games ads etc etc etc! #SecretRules🤫🤐  https://t.co/PfqWRccyI7,https://twitter.com/LatiNillionaire/status/1532676942700453889,0,0,0,0.6458,0,0.913,0.087
2022-06-03,league_cards,14 NBA card optic rated rookie lot /2 #ad #thehobby  https://t.co/N6RzQBSKgw,https://twitter.com/League_Cards/status/1532673456118038529,0,0,0,0,0,1,0
2022-06-03,league_cards,2005 06 Topps Chrome NBA Lot Refracto #thehobby #ad  https://t.co/D40R8tfuKD,https://twitter.com/League_Cards/status/1532677732978634752,0,0,0,0,0,1,0
2022-06-03,league_cards,2009 10 Prestige NBA Draft Class Jame #ad #thehobby  https://t.co/7RToNa0AJ4,https://twitter.com/League_Cards/status/1532653495249162240,0,0,0,0,0,1,0
2022-06-03,league_cards,2017 18 Panini NBA Hoops Basketball B #ad #thehobby  https://t.co/09QMEED9CZ,https://twitter.com/League_Cards/status/1532663002452959234,0,0,0,0,0,1,0
2022-06-03,league_cards,2019 2020 NBA Hoops Premium Stock Tri #thehobby #sponsored  https://t.co/V1o9olxoWv,https://twitter.com/League_Cards/status/1532660623942852612,0,0,0,0,0,1,0
2022-06-03,sludgemeister,"This June, I look forward to the end of the NBA playoffs. And I mean the 2021 playoffs.",https://twitter.com/sludgemeister/status/1532671658800078848,0,0,0,0,0,1,0
2022-06-03,sly_lefty,Celtics’ team offense and defense trumps Curry’s game 1 offensive barrage @celtics @warriors @ESPNNBA @NBA #NBAFinals2022 #NBAFinals,https://twitter.com/sly_lefty/status/1532669416533635072,0,0,0,-0.5423,0.256,0.667,0.077
2022-06-03,smartalec95_,"@NBA @celtics Celtics in 5 , 6 or 7",https://twitter.com/SmartAlec95_/status/1532672586802286595,0,0,0,0,0,1,0
2022-06-03,smartnbatakes,Jrue Holiday should be on All NBA Third Team no cap,https://twitter.com/SmartNBATakes/status/1532661292586049536,0,0,0,0.128,0.158,0.647,0.194
2022-06-03,smartnbatakes,Scary Terry should be on All NBA Third Team imo,https://twitter.com/SmartNBATakes/status/1532653771695607808,0,0,0,-0.4939,0.262,0.738,0
2022-06-03,smoky68212472,"The Celtics played the Warriors last night in the NBA finals. The Celts played 60 minutes. The Warriors only played 55 minutes. Al Horford shined, he does is old guys proud. Of course in twice his age",https://twitter.com/Smoky68212472/status/1532660977841451008,0,0,0,0.8519,0,0.762,0.238
2022-06-03,sneakerthief_es,"🔥 ¿Te hacen ilusión unas #zapatillas #Nike Air Foamposite One ""Floral"" Shoes? 🔥  BRO, aquí tienes &gt;&gt;&gt;  https://t.co/fo2DCVqmhf   The Nike Air Foamposite One “Floral” is a special edition of the classic basketball shoe that released during NBA All-Star W...   #AD #sneakers  https://t.co/T7cq4PKRoB",https://twitter.com/SneakerThief_ES/status/1532678574892892161,0,0,0,0.4019,0,0.934,0.066
2022-06-03,socialcapitali3,@NBA But in the end 40-16! Hopefully we'll get to see it again!!,https://twitter.com/socialcapitali3/status/1532651192010129410,0,0,0,0.6626,0,0.731,0.269
2022-06-03,socialfitnet,"NBA Fans Debate Whether To Take $50,000 Cash Or A 2 Hour Dinner With Billionaire LeBron James: “Dinner Is Nice, LeBron Is Great, But 50k Are 50k”  https://t.co/DqLUrOdO24",https://twitter.com/SocialFitNet/status/1532671297402155008,0,0,0,0.5346,0,0.844,0.156
2022-06-03,soilcubfan,@BenStinar College or pro?  I could quit NBA basketball for $5. College would be tougher.,https://twitter.com/SoILCubfan/status/1532662728233562117,0,0,0,0.1779,0,0.884,0.116
2022-06-03,sonnolenta46,Warriors’ NBA Finals quest even harder after Game 1 collapse  https://t.co/LbY9Sg3uTw,https://twitter.com/sonnolenta46/status/1532663308767084556,0,0,0,-0.4939,0.262,0.738,0
2022-06-03,soul4_realz,@TheWarriorsTalk Smart is the most dirtiest player in the NBA,https://twitter.com/soul4_realz/status/1532662000383250432,0,0,0,-0.2484,0.257,0.556,0.188
2022-06-03,soupic350,@Tom_NBA Leaving these teams wide open and in the finals will make them all Ray Allens,https://twitter.com/SouPic350/status/1532649508772859904,0,0,0,0,0,1,0
2022-06-03,so_valid_nation,"If the warriors would have won, it woulda been “ warriors in 4, curry MVP!!!! ” tweets. Now that the Celtics won game 1 its “ that’s just 1 game, it’s only game 1”  Like gtfoh… I hope the nba make it to where they shock y’all ass &amp; horford get that shit 😂😂",https://twitter.com/So_Valid_Nation/status/1532674001964867585,0,0,0,0.6449,0.15,0.634,0.216
2022-06-03,spalding_art7,@PlanetRed808613 @kentuckycatz @keenum_koby That helps a lot in the rivalry? Now do the NBA. No one cares.,https://twitter.com/spalding_art7/status/1532660925358022656,0,0,0,0.5267,0.106,0.625,0.269
2022-06-03,richyport3r203,I wanna fuk her but she play more games then the nba,https://twitter.com/richyport3r203/status/1532676645554896896,0,0,0,0.4767,0,0.763,0.237
2022-06-03,rickiroma,Who's the second best player in the nba from 1990-99?,https://twitter.com/RickiRoma/status/1532675083893985282,0,0,0,0.6369,0,0.682,0.318
2022-06-03,rickycast10,@NBA_NewYork I still can’t watch this. Shit gives me PTSD,https://twitter.com/RickyCast10/status/1532674720973430786,0,0,0,-0.6428,0.347,0.653,0
2022-06-03,rmam0dric,@ryan_fcblahm Exactly give if a few decades and premier league will be the NBA of basketball,https://twitter.com/rmam0dric/status/1532654093918945280,0,0,0,0,0,1,0
2022-06-03,poopharry,@WavvySkiiny You realize it’s impossible for an nba game to go without people complaining about refs. Have you ever complimented a ref on making a great call?,https://twitter.com/PoopHarry/status/1532662842121285632,0,0,0,0.8172,0,0.722,0.278
2022-06-03,poorhouz,@gametime_nba Ha haaaaa Told ya'lllll Shaq don't know basketball.....GSW in 5 huh Shaq... LMAO  https://t.co/AZv2X3bqJr,https://twitter.com/Poorhouz/status/1532669317531279367,0,0,0,0.7925,0,0.63,0.37
2022-06-03,pophalesamarth,NBA Finals Game 1: Celtics mount huge fourth-quarter comeback to stun Warriors  https://t.co/Vuz0DXYeaU,https://twitter.com/PophaleSamarth/status/1532660117728071680,0,0,0,0.3182,0,0.839,0.161
2022-06-03,popsandshots,"Ep. 92 #FinalsFantasy This week, the Forbidden Door is reopened to bring back a familiar face. We also touch on the NBA Finals as well as our thoughts on the Johnny Depp v Amber Heard case and we go all in on our wrestling review of AEW Double or Nothing.   https://t.co/ZluiYBRopf  https://t.co/OGQYMJZW2n",https://twitter.com/PopsAndShots/status/1532667174220972034,0,0,0,-0.1779,0.053,0.907,0.04
2022-06-03,kjan1220,Iowa's Kris Murray on his decision to withdraw from the NBA Draft  https://t.co/RLP6fzYZXV,https://twitter.com/KJAN1220/status/1532670870728192000,0,0,0,0,0,1,0
2022-06-03,tonyfrombr,"If Marcus Smart continues to play defense against Klay Thompson like he did last night, this series is over. Golden State needs both Splash Brothers to win.   #AllAbout18 #DubNation #NBA #NBAFinals",https://twitter.com/tonyfrombr/status/1532664969426345985,0,0,0,0.8979,0,0.668,0.332
2022-06-03,tonystacksyesss,@NBA @sc Patek Phillippe? 👀,https://twitter.com/TONYSTACKSYESSS/status/1532677234716286976,0,0,0,0,0,1,0
2022-06-03,topfanscorner,👉 $27.93 👈 NBA Minnesota Timberwolves 5 Different Licensed Trading Card Teams Brown One Size @topfanscorner  #NBA #Minnesota #Timberwolves  #Different #Licensed #Trading #Card #NFL #Football #NFLfans   Hurry up to get it for the best price!  https://t.co/7Z0QKgs5nM,https://twitter.com/topfanscorner/status/1532673886147399680,0,0,0,0.6696,0,0.877,0.123
2022-06-03,topnewsforever,Al Horford reaches NBA Finals immortality with 3PT feat not even Steph Curry matched  https://t.co/vdYOyiD1D2,https://twitter.com/TopNewsforever/status/1532669196307423232,0,0,0,0.0516,0,0.921,0.079
2022-06-03,tottigol13,@CestCed NBA Finals,https://twitter.com/tottigol13/status/1532649399888793600,0,0,0,0,0,1,0
2022-06-03,trapp2424,Boston Celtics 4th quarter comeback steals Game 1 of NBA Finals  https://t.co/26xjhrZwZi via @YouTube,https://twitter.com/trapp2424/status/1532654964027314176,0,0,0,-0.5106,0.216,0.784,0
2022-06-03,treatum,5 of 7 #NBAFinals2022 games start at 9PM EST.  The #NBA hates East Coast fans.   When did the #celtics have that red hot fourth quarter in Game 1? Must’ve been close to midnight. #BleedGreen @celtics,https://twitter.com/Treatum/status/1532677513473843200,0,0,0,-0.4404,0.083,0.917,0
2022-06-03,tree13000,@EmmanuelAcho @NBA You was just wrong yesterday about your takes on the finals,https://twitter.com/Tree13000/status/1532666285657624577,0,0,0,-0.4767,0.205,0.795,0
2022-06-03,tribe_xx,How the Boston Celtics Won Game 1 of the NBA Finals  https://t.co/Ata3AK3QaT,https://twitter.com/Tribe_XX/status/1532668250558963713,0,0,0,0.5719,0,0.73,0.27
2022-06-03,tribunadonorte,Boston Celtics supera Golden State Warriors e larga na frente nas finais da NBA  https://t.co/Ehissv5SlV,https://twitter.com/tribunadonorte/status/1532677387585978370,0,0,0,0,0,1,0
2022-06-03,triggahluchiano,This the most I aint watch the nba,https://twitter.com/TriggahLuchiano/status/1532671406298869761,0,0,0,0,0,1,0
2022-06-03,tristan28121089,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K22)  live at  https://t.co/Wp3G4njK8S,https://twitter.com/Tristan28121089/status/1532670316132151296,0,0,0,0,0,1,0
2022-06-03,truehoop,"@ThePandaProphet Dr. Michael Joyner led a Mayo Clinic lab studying how athletes, NASA, the DoD people respond to physical and mental stress during exercise: ""Make me NBA czar and I would shoot for no more than five games in a two-week period with no back-to-backs.""  https://t.co/ho03vYPl3S",https://twitter.com/TrueHoop/status/1532656117590941699,0,0,0,-0.8225,0.198,0.802,0
2022-06-03,tsaltas46,2022 NBA Finals Game 1 stories at @SdnaGr   Celtics 4th quarter:  https://t.co/FvqGgMPf6O Warriors-Celtics 5 observations:  https://t.co/B8cE8ApSrE Jayson Tatum's playmaking:  https://t.co/zeKJcEpOZ9  #NBAFinals  https://t.co/vZBj9ptCB0,https://twitter.com/Tsaltas46/status/1532677997647601665,0,0,0,0,0,1,0
2022-06-03,tsegerblom,NBA commissioner addresses rumors of expansion to Las Vegas  https://t.co/oDCGV9Pi8Q via @reviewjournal,https://twitter.com/tsegerblom/status/1532662780641193985,0,0,0,0,0,1,0
2022-06-03,tucsonstar,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/xX367JwdXo",https://twitter.com/TucsonStar/status/1532671453749026818,0,0,0,0,0,1,0
2022-06-03,tulsaworld,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/EQyeBvKA0Y",https://twitter.com/tulsaworld/status/1532671702764773380,0,0,0,0,0,1,0
2022-06-03,tweetsbyjimk,@haralabob NBA champs each year vs league avg,https://twitter.com/tweetsbyJimK/status/1532666968523808769,0,0,0,0.4215,0,0.714,0.286
2022-06-03,twinfallstn,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/JI0rfKUAgC",https://twitter.com/twinfallstn/status/1532671458589253635,0,0,0,0,0,1,0
2022-06-03,ty_215boogie,Hey man Boston was nba jam on fire last night!,https://twitter.com/Ty_215Boogie/status/1532678104363180033,0,0,0,-0.4003,0.23,0.77,0
2022-06-03,tyionvx_,@NBA @celtics @warriors @YouTubeTV Warriors choked badly,https://twitter.com/TyionVx_/status/1532668156522778626,0,0,0,-0.7351,0.554,0.446,0
2022-06-03,tyvanngee,Been saying this since I heard skip slow ass say some about his spurs &amp; clippers &amp; they got the ass whooped every time 😂. Stephen and Shannon ain’t too bad. Skip on the other hand grew up playing cricket😭. If you not at least a former college hooper why you talking NBA ON TV?,https://twitter.com/TyVannGee/status/1532672504879370243,0,0,0,-0.7579,0.165,0.756,0.079
2022-06-03,ubetoo,King James! LeBron James Officially A Billionaire: NBA player LeBron James has officially joined the billionaires club. And who in his position wouldn’t be happy? Fondly called King James. The champ is also the first…  https://t.co/MpnEot6KvV #News #LeBronJames #USA South Africa,https://twitter.com/ubetoo/status/1532668930128367616,0,0,0,0.8748,0,0.787,0.213
2022-06-03,ucla_bruinchili, https://t.co/QedVNwV4xA  https://t.co/AhKTPQT9tV 227's YouTube Chili' UCLA Chili' Bruins Spicy'  https://t.co/K8Jh27SYHT  https://t.co/bCgoLMBhl8 Spicy' NBA Mix! Luskin School of Public Affairs Undergraduate…  https://t.co/x6pWUqpG40  https://t.co/CtP025qZ3y  https://t.co/RJ2bh78Ta8,https://twitter.com/ucla_bruinchili/status/1532658988361216000,0,0,0,0,0,1,0
2022-06-03,uhkear,"This is how the finals are gonna go.  Boston wins this.  Warriors win game 2&amp;3.  Boston wins Game 4.  Warriors win 5&amp;6.  Or if the NBA gets involved, Warriors win game 2 &amp; 3.  Celtics win game 4 &amp; 6.  Warriors win 5 &amp; Celtics win game 7.  You heard it first",https://twitter.com/UhKear/status/1532660504279359488,0,0,0,0.9851,0,0.576,0.424
2022-06-03,ujinotyouji,"@notMarshall_ NBA finals na, Boston fit wjn",https://twitter.com/UjinotYouji/status/1532656342212780032,0,0,0,0.3612,0,0.706,0.294
2022-06-03,league_cards,2020 21 Donruss Optic NBA Base and Pr #thehobby #ad  https://t.co/PkEvFi5Fmc,https://twitter.com/League_Cards/status/1532667754284728320,0,0,0,0,0,1,0
2022-06-03,league_cards,2020 21 NBA Spectra Tmall Radiant Elt #thehobby #ad  https://t.co/XLGRgT6ZRM,https://twitter.com/League_Cards/status/1532666804144848896,0,0,0,0.4767,0,0.744,0.256
2022-06-03,league_cards,2020 21 Panini Donruss NBA Basketball #ad #thehobby  https://t.co/huMaeCguJl,https://twitter.com/League_Cards/status/1532674881720033282,0,0,0,0,0,1,0
2022-06-03,league_cards,2020 21 PANINI NBA HOOPS BASKETBALL A #thehobby #ad  https://t.co/OUNiVWwq63,https://twitter.com/League_Cards/status/1532657296643342336,0,0,0,0,0,1,0
2022-06-03,michlock48,@MarkJonesESPN @NBA And you did an awesome job!!!!!!,https://twitter.com/michlock48/status/1532672751554682882,0,0,0,0.7405,0,0.571,0.429
2022-06-03,mickmurray23,"@GameplanChicago @UniWatch @NBA @sportslogosnet There was a different logo for each of the first three periods  I'm all for there being a Finals logo - hell, bring back the giant trophy at mid court - but it's pretty obvious why the logos are superimposed.  https://t.co/nt9W3FOP4o",https://twitter.com/mickmurray23/status/1532663025194647552,0,0,0,0.3612,0.061,0.846,0.093
2022-06-03,miguelm94709504,@patbev21 How did you not make NBA defensive team at all . I’m Floored 😳😳😳,https://twitter.com/MiguelM94709504/status/1532655817748619264,0,0,0,-0.0191,0.076,0.924,0
2022-06-03,mikewoodsviews,@BleacherReport @Forbes @stoolpresidente imagine dropping this news to the public on purpose before game 1 is the NBA finals.. what a 🤡,https://twitter.com/MikeWoodsViews/status/1532674230831271937,0,0,0,0,0,1,0
2022-06-03,mikeyb6917,I see the @celtics  won last night!!! Notice I said I see because I wasn't staying up to watch that! Wtf @NBA  And that was the earliest game?!,https://twitter.com/MikeyB6917/status/1532652229295017985,0,0,0,-0.3111,0.162,0.717,0.121
2022-06-03,mikeyquinceera,NBA dad buff is OP,https://twitter.com/MikeyQuinceEra/status/1532666387675611137,0,0,0,0,0,1,0
2022-06-03,missoulian,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/5mrrr15ONs",https://twitter.com/missoulian/status/1532678001611132931,0,0,0,0,0,1,0
2022-06-03,m_izqdo03,"@luhblix Im an NBA fan in europe, I never gonto bed at a decent time",https://twitter.com/m_izqdo03/status/1532667059498323969,0,0,0,0.3182,0,0.839,0.161
2022-06-03,mjtrisko,@NBA @celtics I’ve been saying it. Celtics are better than the warriors and the warriors had a cake walk to the finals,https://twitter.com/mjtrisko/status/1532673635508436992,0,0,0,0.4404,0,0.873,0.127
2022-06-03,leestover10,"@ItsMaDash @NBA Let Curry go nuts….Shut down the other four on the court. By the 38th minute, he’ll be gassed. Boston’s bench will decide this series. Kerr has no bench! Down goes “Kerry”! C’s in 5!!!!",https://twitter.com/LeeStover10/status/1532656402006786048,0,0,0,-0.5216,0.088,0.912,0
2022-06-03,legb4cricket,"Another great evening of sport, Test Match of course, just starting T20 cricket after that at 1am . Racing from Epsom and Golf Womens US Open as you wish. And NBA Finals 1st game at 8am! And Even Football Belgium v Holland  Have a great evening!  https://t.co/a3H983tf3s",https://twitter.com/LegB4Cricket/status/1532660520876027906,0,0,0,0.9097,0,0.781,0.219
2022-06-03,lembalboski,I'm voting for the Celtics advancing to the NBA Finals as the #ULTRAMoment of the week! #CelticsMoment,https://twitter.com/Lembalboski/status/1532669506165915649,0,0,0,0,0,1,0
2022-06-03,levixd09,"After listening to a good number of NBA Youngboy songs i have come to the conclusion that Youngboy is in fact, better.",https://twitter.com/Levixd09/status/1532678723945758724,0,0,0,0.7269,0,0.705,0.295
2022-06-03,leyetietlarose,"@NBA @sc As Chuck would put : ""Damn, he ugly!"" 😂",https://twitter.com/LeYetiEtLaRose/status/1532673381769699330,0,0,0,0,0,1,0
2022-06-03,lgloryo,The Boston Celtics rode the most lopsided fourth quarter in NBA finals history to a 120-108 victory over Golden State in Game 1,https://twitter.com/LGloryo/status/1532664203709861888,0,0,0,0,0,1,0
2022-06-03,lg_regionalnews,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/6XkxXbFjS4",https://twitter.com/LG_Regionalnews/status/1532671204569522177,0,0,0,0,0,1,0
2022-06-03,kilibet_ke,Lebron James becomes the first active NBA player to make the billionaires list 💰 #Lebron #kilibetke  https://t.co/38YhUubZhH,https://twitter.com/kilibet_ke/status/1532657665448595457,0,0,0,0.4019,0,0.847,0.153
2022-06-03,sportsinformer3,‘Hustle’ review: Adam Sandler plays an NBA scout who’s found his 6′ 9″ underdog  https://t.co/TZbigp8x4f,https://twitter.com/Sportsinformer3/status/1532673330356097026,0,0,0,0.25,0,0.875,0.125
2022-06-03,sportsinghana22,Celtics stun Warriors with huge fourth-quarter comeback to win Game 1 of NBA Finals  https://t.co/HOWr6GYv6o,https://twitter.com/SportsinGhana22/status/1532658403499200513,0,0,0,0.7269,0,0.663,0.337
2022-06-03,sportsinghana22,"LeBron James becomes billionaire, first active NBA player ever to hit milestone  https://t.co/dFivkZwrzV",https://twitter.com/SportsinGhana22/status/1532660078783897600,0,0,0,0.4019,0,0.816,0.184
2022-06-03,sportsnews2022,Adam Sandler's 'Hustle' Proves 'Uncut Gems' Was No Fluke – NBA News  https://t.co/op3It3Dfea,https://twitter.com/sportsnews2022/status/1532653591025967105,0,0,0,-0.296,0.167,0.833,0
2022-06-03,sportsnews2022,Al Horford brings son Ean to Celtics' press conference to celebrate outstanding performance in… – NBA News  https://t.co/BwS0nO6VEr,https://twitter.com/sportsnews2022/status/1532674226682880000,0,0,0,0.8271,0,0.661,0.339
2022-06-03,sportsnews2022,Boston Celtics: 3 main reasons why C's won Game 1 in Golden State – NBA News  https://t.co/GqHb3iOPrp,https://twitter.com/sportsnews2022/status/1532669950258688001,0,0,0,0.5719,0,0.778,0.222
2022-06-03,sportsnews2022,Boston Celtics' Daniel Theis living the dream – NBA News  https://t.co/9QeG9BVBFK,https://twitter.com/sportsnews2022/status/1532674231929950209,0,0,0,0.25,0,0.818,0.182
2022-06-03,sportsnews2022,Celtics mount huge fourth-quarter comeback to stun the Warriors in Game 1 of NBA Finals – NBA News  https://t.co/p5pk27Adzl,https://twitter.com/sportsnews2022/status/1532649567593766912,0,0,0,0.3182,0,0.874,0.126
2022-06-03,sportsnews2022,Celtics snap Warriors' 9-game home playoff win streak in Game 1 of NBA Finals: 'The road is the … – NBA News  https://t.co/e6HWWonycz,https://twitter.com/sportsnews2022/status/1532674237156061184,0,0,0,0.5859,0,0.833,0.167
2022-06-03,sportsnews2022,French Open finalist Coco Gauff names basketball star and tennis legend among role models – NBA News  https://t.co/efK6Cr56XY,https://twitter.com/sportsnews2022/status/1532678118686633985,0,0,0,0,0,1,0
2022-06-03,sportsnews2022,Gervonta Davis vs. Rolando Romero: Prelims | SHOWTIME PPV Countdown – NBA News  https://t.co/6v21tvYruI,https://twitter.com/sportsnews2022/status/1532669955493179393,0,0,0,0,0,1,0
2022-06-03,sportsnews2022,"Horford Makes History in Finals Debut, as C's Take 1-0 Lead – NBA News  https://t.co/XcwZapZoTY",https://twitter.com/sportsnews2022/status/1532653603298586624,0,0,0,0,0,1,0
2022-06-03,sportsnews2022,'Hustle' review: Adam Sandler plays an NBA scout who's found his 6′ 9″ underdog – NBA News  https://t.co/JMOIKgYDP7,https://twitter.com/sportsnews2022/status/1532678113422757890,0,0,0,0.25,0,0.889,0.111
2022-06-03,sportsnews2022,"Jayson Tatum's passing helps fuel Celtics' comeback, 'I don't expect to shoot that bad again,… – NBA News  https://t.co/09Kca6x8Qf",https://twitter.com/sportsnews2022/status/1532665660068618241,0,0,0,0.0351,0.151,0.648,0.2
2022-06-03,sportsnews2022,NBA Draft 2022: Wizards to host six players for pre-draft workouts on Friday – NBA News  https://t.co/ymfuqrxpFw,https://twitter.com/sportsnews2022/status/1532669944986382336,0,0,0,0,0,1,0
